directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription
sm2,sm2_01,sm2_01_142,sm2,1,142,lufthansa five two one seven is identified proceed to dinkelsbuhl delta kilo bravo 
sm2,sm2_01,sm2_01_143,sm2,1,143,alitalia two nine one turn right to trasadingen 
sm2,sm2_01,sm2_01_144,sm2,1,144,tarom three seven four contact rhein radar one three two decimal four 
sm2,sm2_01,sm2_01_145,sm2,1,145,egyptair eight eight four is identified 
sm2,sm2_01,sm2_01_146,sm2,1,146,britannia three zero six alfa contact rhein radar one three two decimal four 
sm2,sm2_01,sm2_01_147,sm2,1,147,swissair nine three five nine descend now flight level three three zero descend at two thousand feet per minute or more 
sm2,sm2_01,sm2_01_148,sm2,1,148,delta charlie india november alfa is identified climb flight level two seven zero report your heading 
sm2,sm2_01,sm2_01_149,sm2,1,149,roger delta november alfa maintain heading after passing neckar 
sm2,sm2_01,sm2_01_150,sm2,1,150,alitalia one three five is identified 
sm2,sm2_01,sm2_01_151,sm2,1,151,tunair four eight zero two is identified 
sm2,sm2_01,sm2_01_152,sm2,1,152,sunwing five two one four is in radar contact 
sm2,sm2_01,sm2_01_153,sm2,1,153,alitalia one three five descend to flight level two nine zero 
,,,,,,
sm2,sm2_01,sm2_01_155,sm2,1,155,sunwing five two one two is identified 
sm2,sm2_01,sm2_01_156,sm2,1,156,meridiana six nine five two contact zurich <OT> ah he is gone already </OT> 
sm2,sm2_01,sm2_01_157,sm2,1,157,delta mike echo maintain heading report your heading to zurich contact zurich one three four decimal six 
sm2,sm2_01,sm2_01_158,sm2,1,158,scandinavian six one seven contact zurich radar one three four decimal six 
sm2,sm2_01,sm2_01_159,sm2,1,159,alitalia one five zero ahm contact rhein radar one two seven decimal three seven 
sm2,sm2_01,sm2_01_160,sm2,1,160,alitalia three six nine is identified 
sm2,sm2_01,sm2_01_161,sm2,1,161,malaysian four contact rhein one two seven decimal three seven 
sm2,sm2_01,sm2_01_162,sm2,1,162,nato ten same freq rhein radar one two seven decimal three seven 
sm2,sm2_01,sm2_01_163,sm2,1,163,and gulf air zero zero five likewise rhein one two seven decimal three seven 
sm2,sm2_01,sm2_01_164,sm2,1,164,merair six nine four four climb to flight level two nine zero 
sm2,sm2_01,sm2_01_165,sm2,1,165,swissair s= nine three five nine contact rhein radar one three two decimal four 
sm2,sm2_01,sm2_01_166,sm2,1,166,lufthansa five two one seven rhein radar one three two decimal four 
sm2,sm2_01,sm2_01_167,sm2,1,167,alitalia two nine one contact zurich one three four decimal six 
sm2,sm2_01,sm2_01_168,sm2,1,168,egyptair eight eight four contact rhein radar one three two decimal four 
sm2,sm2_01,sm2_01_169,sm2,1,169,air algerie two zero seven three is identified fly heading one eight five climb to flight level two seven zero 
sm2,sm2_01,sm2_01_170,sm2,1,170,delta india bravo echo charlie is identified 
sm2,sm2_01,sm2_01_171,sm2,1,171,ah calling rhein last say again 
sm2,sm2_01,sm2_01_172,sm2,1,172,six nine five two you should have contacted zurich already one three four decimal six 
sm2,sm2_01,sm2_01_173,sm2,1,173,alitalia three six nine descend now to flight level two nine zero descend at one thousand feet per minute or more 
sm2,sm2_01,sm2_01_174,sm2,1,174,yeah that's okay i just need a thousand feet a minute 
sm2,sm2_01,sm2_01_175,sm2,1,175,merair six nine four four contact zurich one three four decimal six 
sm2,sm2_01,sm2_01_176,sm2,1,176,delta november alfa fly heading one seven five 
sm2,sm2_01,sm2_01_177,sm2,1,177,aero lloyd five six two is identified climb to flight level two nine zero proceed direct to trasadingen 
sm2,sm2_01,sm2_01_178,sm2,1,178,lufthansa four two one nine is identified proceed direct to delta kilo bravo 
sm2,sm2_01,sm2_01_179,sm2,1,179,alitalia three six nine turn now right direct to tango romeo alfa 
sm2,sm2_01,sm2_01_180,sm2,1,180,scandinavian six eight seven is identified 
sm2,sm2_01,sm2_01_181,sm2,1,181,alitalia four six nine is identified 
sm2,sm2_01,sm2_01_182,sm2,1,182,algerie two zero seven three turn right direct to hotel oscar charlie afterwards proceed to st prex flight planned route 
sm2,sm2_01,sm2_01_183,sm2,1,183,three five zero eight is identified climb flight level two f= seven zero 
sm2,sm2_01,sm2_01_184,sm2,1,184,delta echo charlie turn left to delta kilo bravo 
,,,,,,
sm2,sm2_01,sm2_01_186,sm2,1,186,ah delta echo charlie i'm not sure whether you got it you proceed to dinkelsbuhl 
sm2,sm2_01,sm2_01_187,sm2,1,187,roger delta echo charlie descend to flight level three seven zero 
sm2,sm2_01,sm2_01_188,sm2,1,188,alitalia one three five contact zurich one three four decimal six 
,,,,,,
sm2,sm2_01,sm2_01_190,sm2,1,190,yes go ahead 
sm2,sm2_01,sm2_01_191,sm2,1,191,lufthansa triple three zero is identified climb flight level two seven zero 
sm2,sm2_01,sm2_01_192,sm2,1,192,delta november alfa proceed to nah fly heading one eight zero 
sm2,sm2_01,sm2_01_193,sm2,1,193,sunwing five two one two contact zurich one three four decimal six 
sm2,sm2_01,sm2_01_194,sm2,1,194,is alitalia two nine one still with me 
sm2,sm2_01,sm2_01_195,sm2,1,195,sunwing five two one four contact zurich one three three decimal four 
sm2,sm2_01,sm2_01_196,sm2,1,196,delta echo charlie continue descent to flight level three five zero 
sm2,sm2_01,sm2_01_197,sm2,1,197,algerie two zero seven three climb flight level two eight zero 
sm2,sm2_01,sm2_01_198,sm2,1,198,scandinavian six eight seven turn right one five degrees 
sm2,sm2_01,sm2_01_199,sm2,1,199,lufthansa four five eight two is identified climb to flight level two seven zero 
sm2,sm2_01,sm2_01_200,sm2,1,200,lufthansa triple three zero climb to flight level two nine zero 
sm2,sm2_01,sm2_01_201,sm2,1,201,scandinavian six eight seven can you increase the speed by two zero knots 
sm2,sm2_01,sm2_01_202,sm2,1,202,thank you break alitalia four six nine can you reduce your speed by ten knots 
sm2,sm2_01,sm2_01_203,sm2,1,203,ah thank you very much 
sm2,sm2_01,sm2_01_204,sm2,1,204,tunair four eight zero two contact rhein one two seven decimal three seven <FL> </FL> 
sm2,sm2_01,sm2_01_205,sm2,1,205,ah sorry 
sm2,sm2_01,sm2_01_206,sm2,1,206,algerie two zero seven three climb expeditiously flight level three three zero 
sm2,sm2_01,sm2_01_207,sm2,1,207,alitalia three six nine contact zurich one three four decimal six 
sm2,sm2_01,sm2_01_208,sm2,1,208,delta november alfa fly heading one eight five 
sm2,sm2_01,sm2_01_209,sm2,1,209,tunair four eight zero two that is rhein radar one two seven decimal three seven 
sm2,sm2_01,sm2_01_210,sm2,1,210,aero lloyd five six two turn right to hochwald afterwards to st prex flight planned route 
sm2,sm2_01,sm2_01_211,sm2,1,211,delta echo charlie descend now flight level two nine zero descend at good rate 
sm2,sm2_01,sm2_01_212,sm2,1,212,lufthansa four five eight two climb to flight level two nine zero 
sm2,sm2_01,sm2_01_213,sm2,1,213,delta echo charlie contact rhein radar one three two decimal four 
sm2,sm2_01,sm2_01_214,sm2,1,214,lufthansa four two one nine rhein radar one three two decimal four 
,,,,,,
sm2,sm2_01,sm2_01_216,sm2,1,216,merair six nine four four 
sm2,sm2_01,sm2_01_217,sm2,1,217,ah disregard 
sm2,sm2_01,sm2_01_218,sm2,1,218,delta november alfa maintain heading report your heading to ah make it milano one three four decimal five two 
sm2,sm2_01,sm2_01_219,sm2,1,219,lufthansa three five zero eight contact milano one three four decimal five two good bye 
sm2,sm2_01,sm2_01_220,sm2,1,220,alitalia four six nine report your heading 
,,,,,,
sm2,sm2_01,sm2_01_222,sm2,1,222,scandinavian six eight seven fly heading one eight four 
,,,,,,
sm3,sm3_01,sm3_01_001,sm3,1,1,good morning sabena four eight one radar contact 
sm3,sm3_01,sm3_01_002,sm3,1,2,speedbird one five six radar contact 
sm3,sm3_01,sm3_01_003,sm3,1,3,transavia three eight one call zurich on one three four six 
,,,,,,
sm3,sm3_01,sm3_01_005,sm3,1,5,transwede one zero one radar contact 
sm3,sm3_01,sm3_01_006,sm3,1,6,india oscar kilo call rhein on one two seven three seven good day 
sm3,sm3_01,sm3_01_007,sm3,1,7,swissair nine three five two roger radar contact 
sm3,sm3_01,sm3_01_008,sm3,1,8,lufthansa eight two six eight good morning climb to flight level two nine zero 
sm3,sm3_01,sm3_01_009,sm3,1,9,swissair six five two zero guten tag in radar contact 
sm3,sm3_01,sm3_01_010,sm3,1,10,swissair nine three five two continue climb to level three five zero 
sm3,sm3_01,sm3_01_011,sm3,1,11,lufthansa eight two six eight continue present heading 
sm3,sm3_01,sm3_01_012,sm3,1,12,speedbird one five six call rhein on one two seven three seven 
sm3,sm3_01,sm3_01_013,sm3,1,13,sabena eight three eight radar contact 
sm3,sm3_01,sm3_01_014,sm3,1,14,lufthansa eight two six eight what's your rate of climb 
sm3,sm3_01,sm3_01_015,sm3,1,15,roger 
sm3,sm3_01,sm3_01_016,sm3,1,16,fox sierra india guten tag climb to level two seven zero 
sm3,sm3_01,sm3_01_017,sm3,1,17,india sierra alfa guten tag radar contact 
sm3,sm3_01,sm3_01_018,sm3,1,18,sabena four eight one turn to dinkelsbuhl contact rhein one three two decimal four 
sm3,sm3_01,sm3_01_019,sm3,1,19,lufthansa eight two six eight heading one eight zero 
,,,,,,
sm3,sm3_01,sm3_01_021,sm3,1,21,hapag lloyd six five three in radar contact climb to level two nine zero 
sm3,sm3_01,sm3_01_022,sm3,1,22,transwede one oh one proceed present position direct to hochwald ho= hotel oscar charlie and thereafter st prex 
sm3,sm3_01,sm3_01_023,sm3,1,23,swissair nine three five two call rhein on one two seven three seven good day 
sm3,sm3_01,sm3_01_024,sm3,1,24,swissair six five two zero proceed direct to frankfurt 
sm3,sm3_01,sm3_01_025,sm3,1,25,malaysian two radar contact 
sm3,sm3_01,sm3_01_026,sm3,1,26,fox sierra india climb to level three seven zero 
sm3,sm3_01,sm3_01_027,sm3,1,27,lufthansa eight two six eight direct to trasadingen 
sm3,sm3_01,sm3_01_028,sm3,1,28,leisure six zero two four radar contact 
sm3,sm3_01,sm3_01_029,sm3,1,29,lufthansa eight two six eight call zurich on one three four decimal six 
sm3,sm3_01,sm3_01_030,sm3,1,30,constellation two two five one radar contact 
sm3,sm3_01,sm3_01_031,sm3,1,31,sabena eight three eight call rhein on one two seven three seven 
sm3,sm3_01,sm3_01_032,sm3,1,32,transwede one oh one call zurich on one three three four good day 
sm3,sm3_01,sm3_01_033,sm3,1,33,fox sierra india call zurich on one three three four 
sm3,sm3_01,sm3_01_034,sm3,1,34,good bye 
sm3,sm3_01,sm3_01_035,sm3,1,35,transwede one zero seven good morning in radar contact 
sm3,sm3_01,sm3_01_036,sm3,1,36,alitalia one one seven good morning radar contact 
sm3,sm3_01,sm3_01_037,sm3,1,37,hapag lloyd six five three contact zurich on one three four decimal six 
sm3,sm3_01,sm3_01_038,sm3,1,38,air georgia zero three seven radar contact 
sm3,sm3_01,sm3_01_039,sm3,1,39,malaysian two call rhein on one two seven three seven good day 
sm3,sm3_01,sm3_01_040,sm3,1,40,india tango alfa sierra alfa call rhein on one two seven three seven good day 
sm3,sm3_01,sm3_01_041,sm3,1,41,olympic one four four in radar contact 
sm3,sm3_01,sm3_01_042,sm3,1,42,sobelair two five five seven good morning radar contact ah for separation turn left ten degrees 
,,,,,,
sm3,sm3_01,sm3_01_044,sm3,1,44,leisure six zero two four call rhein on one two seven three seven 
sm3,sm3_01,sm3_01_045,sm3,1,45,constellation ah two two five one call rhein on one three two four 
sm3,sm3_01,sm3_01_046,sm3,1,46,jet set eight one seven is in radar contact 
sm3,sm3_01,sm3_01_047,sm3,1,47,good morning air malta zero zero four radar contact 
sm3,sm3_01,sm3_01_048,sm3,1,48,sobelair two five five seven turn further left heading ah one zero zero 
sm3,sm3_01,sm3_01_049,sm3,1,49,good afternoon viva five eight five in radar contact 
sm3,sm3_01,sm3_01_050,sm3,1,50,transwede one zero seven climb to level three one zero 
sm3,sm3_01,sm3_01_051,sm3,1,51,georgia zero three seven call rhein on one two seven three seven 
sm3,sm3_01,sm3_01_052,sm3,1,52,swissair six five two zero contact rhein on one two seven three seven 
sm3,sm3_01,sm3_01_053,sm3,1,53,sobelair two five five seven now turn right direct kempten 
sm3,sm3_01,sm3_01_054,sm3,1,54,air malta zero zero four report your heading 
sm3,sm3_01,sm3_01_055,sm3,1,55,air malta zero zero four roger fly heading zero two five 
sm3,sm3_01,sm3_01_056,sm3,1,56,sobelair two five five seven call rhein on one three two decimal four 
sm3,sm3_01,sm3_01_057,sm3,1,57,olympic one four four call rhein on one three two decimal four 
sm3,sm3_01,sm3_01_058,sm3,1,58,sabena seven eight one six is in radar contact 
sm3,sm3_01,sm3_01_059,sm3,1,59,transwede one zero seven climb to level three three zero 
,,,,,,
,,,,,,
sm3,sm3_01,sm3_01_062,sm3,1,62,ah jet set one four two nine good morning radar contact 
sm3,sm3_01,sm3_01_063,sm3,1,63,aero lloyd five nine zero climb to level two nine zero 
sm3,sm3_01,sm3_01_064,sm3,1,64,sabena eight three two radar contact 
sm3,sm3_01,sm3_01_065,sm3,1,65,transwede one zero seven call zurich on one three four six good day 
sm3,sm3_01,sm3_01_066,sm3,1,66,alitalia one one seven call zurich on one three three decimal four good day 
sm3,sm3_01,sm3_01_067,sm3,1,67,jet set eight one seven call rhein on one two seven three seven good day 
sm3,sm3_01,sm3_01_068,sm3,1,68,alitalia one one nine radar contact 
sm3,sm3_01,sm3_01_069,sm3,1,69,air malta zero zero four direct to frankfurt 
sm3,sm3_01,sm3_01_070,sm3,1,70,buongiorno alitalia four eight five in radar contact 
sm3,sm3_01,sm3_01_071,sm3,1,71,viva five eight five report your heading 
sm3,sm3_01,sm3_01_072,sm3,1,72,viva five eight five report your heading 
sm3,sm3_01,sm3_01_073,sm3,1,73,viva five eight five rhein 
sm3,sm3_01,sm3_01_074,sm3,1,74,viva five eight five report your heading 
sm3,sm3_01,sm3_01_075,sm3,1,75,viva five eight five roger turn right heading zero three five 
sm3,sm3_01,sm3_01_076,sm3,1,76,lufthansa four six five two radar contact climb to level two nine zero 
sm3,sm3_01,sm3_01_077,sm3,1,77,aero lloyd [UNKNOWN] charlie papa alfa guten tag radar contact 
sm3,sm3_01,sm3_01_078,sm3,1,78,jet set one four two nine call rhein on one two seven three seven good day 
,,,,,,
sm3,sm3_01,sm3_01_080,sm3,1,80,go ahead sir 
sm3,sm3_01,sm3_01_081,sm3,1,81,viva five eight five roger is copied descend to flight level two eight zero and ah proceed now direct to warburg whiskey romeo bravo 
,,,,,,
sm3,sm3_01,sm3_01_083,sm3,1,83,alitalia four zero one rhein 
sm3,sm3_01,sm3_01_084,sm3,1,84,alitalia four zero one climb to level two seven zero direct to trasadingen 
,,,,,,
sm3,sm3_01,sm3_01_086,sm3,1,86,belstar five two six hotel good morning radar contact 
sm3,sm3_01,sm3_01_087,sm3,1,87,sabena seven eight one six proceed direct to gotil 
sm3,sm3_01,sm3_01_088,sm3,1,88,sabena eight three two likewise direct to gotil 
sm3,sm3_01,sm3_01_089,sm3,1,89,viva five eight five what's the descend rate 
sm3,sm3_01,sm3_01_090,sm3,1,90,roger 
sm3,sm3_01,sm3_01_091,sm3,1,91,sabena eight three two call rhein on one three correction one two seven three seven 
sm3,sm3_01,sm3_01_092,sm3,1,92,air malta zero zero four rhein one two seven three seven 
sm3,sm3_01,sm3_01_093,sm3,1,93,alitalia four zero one now continue climb to level two nine zero 
sm3,sm3_01,sm3_01_094,sm3,1,94,aero lloyd five nine zero call zurich on one three four six 
sm3,sm3_01,sm3_01_095,sm3,1,95,welcome viva five eight five call us now on one two seven three seven good day 
sm3,sm3_01,sm3_01_096,sm3,1,96,~k ~l ~m two six four call rhein on one two seven three seven good day 
sm3,sm3_01,sm3_01_097,sm3,1,97,hapag lloyd three five five one guten tag radar contact 
sm3,sm3_01,sm3_01_098,sm3,1,98,gulf air zero zero seven radar contact 
sm3,sm3_01,sm3_01_099,sm3,1,99,lufthansa four four one six guten tag radar contact continue present heading i'll call you back for higher 
sm3,sm3_01,sm3_01_100,sm3,1,100,lufthansa four six five two zurich one three four six 
sm3,sm3_01,sm3_01_101,sm3,1,101,sabena seven eight one six contact rhein on one two seven three seven 
sm3,sm3_01,sm3_01_102,sm3,1,102,good morning speedbird one two four radar contact 
sm3,sm3_01,sm3_01_103,sm3,1,103,britannia triple two alfa radar contact 
sm3,sm3_01,sm3_01_104,sm3,1,104,and britannia triple two alfa set course for kempten 
sm3,sm3_01,sm3_01_105,sm3,1,105,alitalia one one nine call zurich on one three four decimal six 
sm3,sm3_01,sm3_01_106,sm3,1,106,belstar five zero two hotel good morning you're in radar contact 
sm3,sm3_01,sm3_01_107,sm3,1,107,lufthansa four four one six climb to flight level two nine zero 
sm3,sm3_01,sm3_01_108,sm3,1,108,alitalia four eight seven good morning radar contact 
sm3,sm3_01,sm3_01_109,sm3,1,109,belstar five two six hotel call rhein on one three two decimal four 
sm3,sm3_01,sm3_01_110,sm3,1,110,good bye 
sm3,sm3_01,sm3_01_111,sm3,1,111,alitalia four zero one call zurich on one three four six 
sm3,sm3_01,sm3_01_112,sm3,1,112,alitalia four eight five you call zurich on one three three four good day 
sm3,sm3_01,sm3_01_113,sm3,1,113,lufthansa four four one six direct to trasadingen 
sm3,sm3_01,sm3_01_114,sm3,1,114,delta india mike lima lima good morning radar contact 
sm3,sm3_01,sm3_01_115,sm3,1,115,turkair five one five in radar contact 
sm3,sm3_01,sm3_01_116,sm3,1,116,europa three six three good morning squawk ident 
sm3,sm3_01,sm3_01_117,sm3,1,117,ah good morning netherlands air force three five in radar contact 
sm3,sm3_01,sm3_01_118,sm3,1,118,and europa three five three is identified correction europa three six three 
sm3,sm3_01,sm3_01_119,sm3,1,119,oscar oscar papa hotel india radar contact 
sm3,sm3_01,sm3_01_120,sm3,1,120,gulf air zero zero seven call rhein on one two seven three seven good day 
